id,ACTION
794,0.9968962573546163
795,0.9995096704370897
796,0.9686338690102896
797,1
798,0.8216238390363102
799,1
800,0.9977435897435897
801,1
802,0.9989589495329906
803,0.9578571907137376
804,1
805,1
806,0.9978888888888889
807,0.7449579954219164
808,0.9959971447104136
809,0.9999487179487179
810,1
811,1
812,0.9350830577043091
813,0.9996
814,0.9970341880341881
815,0.5122951405951628
816,0.99995
817,1
818,1
819,1
820,0.7973026573807772
821,1
822,0.999513725490196
823,1
824,1
825,0.9990636624649859
826,0.9876719740149024
827,0.9993753536474012
828,0.999
829,1
830,1
831,0.7250740569715721
832,0.9969257843259804
833,0.9974545090450012
834,0.9880777260520219
835,0.9990620514779339
836,0.619054108878621
837,0.9963793476095683
838,1
839,0.9968912655201222
840,0.9996994047619048
841,0.7377445096114933
842,1
843,0.9995398976023976
844,0.997945945945946
845,0.999945945945946
846,0.9995384615384616
847,0.9952941200856686
848,0.9998125
849,1
850,0.36444094326696985
851,0.9998888888888889
852,0.9928012537471791
853,0.9999310344827586
854,0.1377727344562897
855,1
856,1
857,0.9849330500185377
858,1
859,1
860,0.9974862012987014
861,0.9970401837213196
862,0.9994537153695048
863,1
864,0.9990749809305873
865,0.23043292844117638
866,0.7997986930185421
867,0.99995
868,0.9927595798045278
869,0.9938334526668166
870,1
871,1
872,0.9997
873,0.9994464285714285
874,0.9783658852415656
875,1
876,0.987690752663129
877,1
878,0.998
879,1
880,1
881,0.9586576109898886
882,0.9991934523809524
883,1
884,0.9881932253802167
885,0.9970771129141311
886,0.9947046306656816
887,0.8453212841206518
888,1
889,0.9992666666666667
890,1
891,0.9915049558718155
892,1
893,0.277593864284584
894,1
895,0.99975
896,0.9239020289927762
897,0.9932877148127147
898,0.9956659278074393
899,0.5703223781733271
900,1
901,1
902,1
903,1
904,1
905,0.9705084219767077
906,0.9991468397745572
907,1
908,1
909,0.9996349206349208
910,0.9959006571859512
911,0.9583529870040252
912,1
913,1
914,1
915,1
916,0.9870504121373687
917,0.998
918,1
919,1
920,0.9998260869565218
921,0.9702030765120032
922,0.9942917589253202
923,0.9117308281479702
924,0.9928678837746743
925,0.9877049810160426
926,0.9730014669784995
927,1
928,0.9526231270191411
929,1
930,1
931,1
932,1
933,0.9961849225336069
934,1
935,0.9999333333333333
936,0.8165751805277482
937,1
938,0.9943794254965309
939,0.9983573239857465
940,0.9888982566768174
941,0.9976
942,0.999945945945946
943,0.6640837944181223
944,1
945,0.9996666666666666
946,1
947,0.9975914961013645
948,0.9841005641186104
949,0.9983794871794872
950,0.9122177403094307
951,0.9879817544747923
952,0.9841397180990997
953,1
954,1
955,0.9238653776810225
956,0.21730825767741255
957,1
958,1
959,0.3489062575859163
960,0.9896281633317574
961,0.7311579104007062
962,0.9992342668167745
963,1
964,0.9961646929718915
965,0.9944793260403166
966,0.7501231733669677
967,0.9968439098952283
968,0.7968832649602178
969,0.998
970,0.985949749397821
971,0.9944892383142458
972,0.999323752241744
973,0.999271381306865
974,0.9999428571428571
975,0.9999130434782608
976,0.9996756756756756
977,0.998218419141111
978,0.9923369339843022
979,0.9998095238095238
980,0.7118773182305448
981,1
982,1
983,0.9999259259259259
984,0.08439911042156896
985,0.9978178571428572
986,1
987,0.9997111111111112
988,0.9989448913606115
989,0.9356225266673975
990,0.9822130309426806
991,0.6779360723828306
992,0.9994761904761906
993,0.995622268907563
994,0.9971875329349014
995,1
996,1
997,0.9596924908395867
998,1
999,0.9988959030566739
1000,0.981202901094577
1001,1
1002,0.9825227538894801
1003,0.9801414076414077
1004,1
1005,0.9647300040510058
1006,1
1007,1
1008,0.9942380952380951
1009,1
1010,0.9992424242424242
1011,0.9990412037037036
1012,0.8747002940378988
1013,0.9871866993743252
1014,1
1015,0.9998807017543859
1016,1
1017,0.5794079968562963
1018,0.9947793195166577
1019,0.9982880230880231
1020,1
1021,0.9951152081522264
1022,0.9933922930771413
1023,0.9948289785646194
1024,0.9944162821351056
1025,0.8806058744642029
1026,0.9418523374181959
1027,0.9999285714285715
1028,0.9932231760548347
1029,1
1030,1
1031,1
1032,1
1033,1
1034,0.997945945945946
1035,0.9998380952380952
1036,1
1037,0.9987319868637109
1038,0.9968771714021714
1039,0.998
1040,0.9691904499165899
1041,1
1042,0.9975808080808081
1043,0.91453609090425
1044,0.918482958493567
1045,0.799928512140994
1046,1
1047,1
1048,1
1049,0.9851265813475685
1050,0.9938124511696959
1051,0.999945945945946
1052,0.9997002197802197
1053,1
1054,0.9305693319630157
1055,1
1056,0.997475550165201
1057,1
1058,1
1059,1
1060,1
1061,0.9896980217496366
1062,0.9950340706575386
1063,0.8761763311390935
1064,0.997956353185765
1065,1
1066,1
1067,1
1068,0.9987100432900432
1069,0.9970167193088673
1070,1
1071,0.9718267098761919
1072,1
1073,0.9674039022186749
1074,0.9724820580366377
1075,1
1076,0.998
1077,0.998
1078,0.999939393939394
1079,1
1080,0.7658324195860958
1081,0.9994782608695653
1082,0.999942857142857
1083,0.9919862249748502
1084,1
1085,0.9182800176107404
1086,0.9978853398853399
1087,0.9857259090912472
1088,0.9994590788707028
1089,1
1090,1
1091,0.9995918843212961
1092,0.9953946279863929
1093,0.9953107575874991
1094,0.9998947368421052
1095,0.994
1096,1
1097,0.9985636602847129
1098,1
1099,1
1100,0.9847181964326273
1101,0.9929670613700025
1102,0.9963879704836226
1103,0.9998434547908231
1104,0.4685184090067127
1105,0.9996628371628371
1106,1
1107,1
1108,0.9990393967546142
1109,1
1110,0.9997894736842106
1111,1
1112,0.9746151839334067
1113,0.9997142857142857
1114,0.9947770457507881
1115,0.9907469760143848
1116,1
1117,0.9930115665477741
1118,0.8987764162206643
1119,0.8357829295940289
1120,1
1121,1
1122,0.8121191854742333
1123,0.9712668382157666
1124,0.9873246101276587
1125,0.9998333333333334
1126,0.9998125
1127,0.9972718680759871
1128,1
1129,0.9997837837837837
1130,0.9998425925925924
1131,0.8679951303009146
1132,0.9997999999999999
1133,0.998567158218126
1134,0.998
1135,0.7665129072590599
1136,0.9889127756317094
1137,1
1138,1
1139,0.9924762527148973
1140,0.997917663683848
1141,0.998
1142,1
1143,0.9942742246410753
1144,0.9767583236798122
1145,0.9890591513511064
1146,0.9971634615384616
1147,1
1148,0.982949229038863
1149,1
1150,0.9999333333333333
1151,0.9986666666666666
1152,1
1153,0.9999444444444444
1154,0.5628369086808989
1155,0.9998400000000001
1156,1
1157,0.9935528491944418
1158,0.9858710549647423
1159,1
1160,0.9867050527903468
1161,0.9929391896105131
1162,0.999865945945946
1163,0.9958693311310219
1164,1
1165,1
1166,0.8778041415059179
1167,1
1168,1
1169,0.9958823529411764
1170,0.7583623610894502
1171,0.9995239032067676
1172,0.9986861823038293
1173,0.9997647058823529
1174,0.9438046317863531
1175,0.9631959033546128
1176,1
1177,0.9993333333333333
1178,1
1179,1
1180,0.4704829974065716
1181,0.9433540451896082
1182,0.9874298114511384
1183,0.9988910675381264
1184,1
1185,0.9998181818181817
1186,0.9723363736922256
1187,0.9997040998217469
1188,0.31783491751918735
1189,0.9950247032747033
1190,1
1191,1
1192,0.9998079284221526
1193,0.9992373737373736
1194,0.9998178571428572
1195,1
1196,0.9928590570156406
1197,0.9993333333333334
1198,1
1199,0.9999285714285715
1200,1
1201,1
1202,0.945288882031019
1203,0.9993333333333334
1204,1
1205,1
1206,0.9907986110675816
1207,0.9978459173010897
1208,1
1209,0.984471907343204
1210,0.9660562020971227
1211,0.9750853242226053
1212,0.9997705314009662
1213,0.9761757513489928
1214,0.9973496067850905
1215,0.9999333333333332
1216,0.9947540809047029
1217,0.9836181021692267
1218,0.999945945945946
1219,0.9835285273492285
1220,0.99497844772997
1221,1
1222,0.999875
1223,0.9985945945945945
1224,0.9983684587813619
1225,1
1226,0.9989603839332406
1227,0.9646643175590124
1228,0.9925647979098091
1229,1
1230,0.9983947368421052
1231,0.999820945945946
1232,0.9998430769230768
1233,1
1234,0.9998642533936652
1235,0.9998461538461538
1236,0.9873591039767866
1237,0.998
1238,0.9380020387430107
1239,1
1240,1
1241,1
1242,0.9998857142857143
1243,1
1244,0.999939393939394
1245,0.999939393939394
1246,0.9948525385450464
1247,1
1248,1
1249,0.999510924369748
1250,1
1251,0.9629904696555719
1252,0.9776967184330417
1253,0.9852025492301438
1254,0.9880472228958611
1255,1
1256,0.9909548051896575
1257,0.8950658810141996
1258,0.9967999999999999
1259,0.9970734265734266
1260,0.9998088888888889
1261,0.9978400000000001
1262,0.99547847805789
1263,1
1264,1
1265,1
1266,1
1267,0.9946592508306619
1268,0.9997112135176651
1269,0.9972531723452777
1270,1
1271,0.9589576058272554
1272,1
1273,0.9998333333333332
1274,0.988307268705781
1275,0.9725518265634103
1276,0.9927932178428468
1277,0.9903566256176835
1278,1
1279,0.9996666666666667
1280,0.9888431053721979
1281,0.9996597701149424
1282,0.9264020078576831
1283,0.9970650628283795
1284,0.9890333382658837
1285,0.999
1286,0.999875
1287,0.8353556114797895
1288,0.9612322280528847
1289,0.7505673805866394
1290,1
1291,0.99475
1292,0.9956804511278196
1293,1
1294,1
1295,1
1296,0.998
1297,1
1298,0.9968252224764812
1299,0.9978997503901742
1300,0.5184543637227135
1301,0.9886180469606329
1302,0.945238941249844
1303,1
1304,1
1305,0.7837563287474562
1306,0.9995473684210526
1307,1
1308,0.9993073494547179
1309,1
1310,0.999594764957265
1311,0.9907157638606097
1312,1
1313,0.9471477735355641
1314,0.996757304274367
1315,0.9693862432411919
1316,0.999399555061179
1317,1
1318,1
1319,0.9987738095238096
1320,0.9945223781660212
1321,0.9557713895508579
1322,1
1323,1
1324,1
1325,1
1326,0.9867088817568656
1327,0.9938696445069981
1328,1
1329,1
1330,1
1331,1
1332,0.9948306108669235
1333,0.9345045533160125
1334,1
1335,0.9845706119515952
1336,1
1337,1
1338,1
1339,0.4107832926930493
1340,1
1341,0.996
1342,0.9955270785659801
1343,1
1344,1
1345,0.9998333333333334
1346,1
1347,0.998
1348,0.995302550993913
1349,1
1350,1
1351,0.9921317256408937
1352,0.9996111111111112
1353,0.9967369167518124
1354,1
1355,0.9984041375291375
1356,1
1357,0.9128589455263612
1358,0.9736013960080546
1359,0.291943394624106
1360,0.3679143274018591
1361,0.9958461538461538
1362,1
1363,0.9989063172043011
1364,0.9967822330335643
1365,1
1366,0.8689270987218487
1367,1
1368,0.9993985569985571
1369,1
1370,0.9998918918918919
1371,1
1372,0.9995037593984963
1373,0.9722827537456828
1374,0.9999473684210527
1375,0.9976814516129032
1376,0.9989128211481152
1377,1
1378,1
1379,0.9391979398193947
1380,0.9969741854636591
1381,1
1382,0.9894389869389869
1383,1
1384,1
1385,1
1386,1
1387,0.999897435897436
1388,0.9117419053104621
1389,0.9996923076923078
1390,1
1391,0.12982808175235486
1392,0.9978823529411764
1393,0.9566544148008894
1394,0.9991292080468551
1395,0.9957425916060204
1396,1
1397,1
1398,1
1399,0.9988252480577559
1400,1
1401,0.999945945945946
1402,0.9985285714285713
1403,0.9974668596869662
1404,0.9995790411840411
1405,0.9925487275882013
1406,0.9803685357900076
1407,0.998432581453634
1408,1
1409,0.9958717886356911
1410,1
1411,0.9997777777777779
1412,1
1413,0.42926990088986583
1414,0.9234845591646722
1415,0.9161367138793742
1416,0.9969540607834725
1417,1
1418,0.9993970588235294
1419,1
1420,0.998
1421,1
1422,0.9997909677419354
1423,0.9951872758002056
1424,1
1425,0.9998947368421052
1426,0.9998095238095238
1427,0.9999310344827586
1428,0.9091789220496856
1429,0.21816591048020578
1430,0.9957334757739712
1431,0.9982017063492064
1432,0.9994444444444445
1433,0.8185599531711257
1434,0.9548232097938352
1435,0.8062795484402362
1436,0.9989603839332406
1437,1
1438,1
1439,0.9997492163009405
1440,0.9919466260770015
1441,0.9748442871554096
1442,1
1443,0.9988166666666667
1444,0.9917473159627049
1445,1
1446,1
1447,1
1448,1
1449,1
1450,0.9481080618385145
1451,0.9246561541270435
1452,1
1453,0.9981146568818647
1454,0.9979
1455,0.9778278313261249
1456,0.9789764564124979
1457,0.9956328632082716
1458,1
1459,0.9985783882783883
1460,0.9537456065268898
1461,1
1462,0.04557656303408206
1463,0.9999285714285715
1464,0.9136984565195567
1465,1
1466,1
1467,0.9985161913250148
1468,0.9973903517938001
1469,1
1470,0.9998611111111111
1471,0.9997142857142857
1472,0.997285119047619
1473,0.9914565049222385
1474,0.9971345622119816
1475,0.9998759398496241
1476,1
1477,0.9876882565001663
1478,0.9963377777777778
1479,0.9984835263858949
1480,1
1481,0.9932394341877704
1482,0.39445596347652706
1483,0.9347337231814328
1484,0.995115966689651
1485,1
1486,1
1487,1
1488,0.9992683355292051
1489,1
1490,0.9894814934164857
1491,0.997948717948718
1492,1
1493,0.9948341203529
1494,0.9936056249775548
1495,1
1496,0.9998125
1497,1
1498,1
1499,0.999948717948718
1500,1
1501,1
1502,0.45365986630111454
1503,0.9916941134573487
1504,0.9998333333333332
1505,0.9997439516129032
1506,0.9986602545918548
1507,1
1508,0.7104938278346308
1509,1
1510,0.9976282482381167
1511,0.998012660527878
1512,0.999130639948287
1513,0.985561708643882
1514,0.9980867564198571
1515,0.7071942956033909
1516,0.9806589551990161
1517,0.49015255458301127
1518,1
1519,1
1520,1
1521,0.999370945945946
1522,0.9998888888888889
1523,0.9996
1524,0.9996316602316603
1525,1
1526,1
1527,0.9994251851851852
1528,1
1529,1
1530,1
1531,1
1532,1
1533,0.9819492026548945
1534,1
1535,0.9954444444444445
1536,0.9940509726839137
1537,0.99575
1538,1
1539,1
1540,0.994
1541,1
1542,0.9978282988871224
1543,0.9996552447552447
1544,0.9982252194502194
1545,1
1546,0.9997393939393939
1547,0.998
1548,0.9823808831873347
1549,1
1550,1
1551,1
1552,1
1553,1
1554,0.996
1555,0.9997333333333334
1556,1
1557,0.9977492063492064
1558,1
1559,1
1560,0.7708533205843174
1561,0.9979608225108225
1562,0.3967984366207297
1563,0.9373123774546658
1564,0.9996823529411766
1565,0.9935784545571386
1566,0.9728362509352637
1567,0.9997381818181819
1568,0.635445757927444
1569,1
1570,0.9844479118636175
1571,0.5989365358368884
1572,1
1573,0.16071392559257508
1574,0.998
1575,1
1576,0.9905448929331103
1577,1
1578,0.635445757927444
1579,0.9976456779902462
